run_id,task_label,instance_id_short,hint_profile,phase,phase_request_index,subrequest_index,ttft_ms,cache_hit,cached_token_count,recomputed_prefix_tokens,cache_reuse_ratio,prompt_tokens,completion_tokens,transfer_request_id_matched,transfer_time_window_matched,host_to_device_kv_mb,device_to_host_kv_mb,transfer_cuda_sync_ms,worker_runtime_json_matched,patch_nonempty,source_level
agentbench-20260603_143449,gravitational/teleport,3fa69043,high-reuse,execution,1,,1722.205,True,8640,2808,0.7547169811320755,11448,92,False,,,,,False,False,phase_fallback
agentbench-20260603_143449,gravitational/teleport,3fa69043,high-reuse,execution,2,,,True,8768,2785,0.7589370726218299,11553,92,False,,,,,False,False,phase_fallback
agentbench-20260603_143449,gravitational/teleport,3fa69043,high-reuse,patch_generation,0,,335.718,True,9408,184,0.9808173477898249,9592,100,False,,,,,False,False,phase_fallback
agentbench-20260603_143449,gravitational/teleport,3fa69043,high-reuse,planning,0,,785.462,True,8640,2189,0.7978576045802936,10829,456,False,,,,,False,False,phase_fallback
agentbench-20260603_143449,gravitational/teleport,3fa69043,high-reuse,review,0,,,True,9600,253,0.974322541357962,9853,6,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,execution,0,,449.008,True,10368,130,0.9876166888931225,10498,244,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,execution,1,,1152.083,True,10624,11701,0.4758790593505039,22325,539,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,execution,2,,1180.035,True,11072,2000,0.847001223990208,13072,1547,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,patch_generation,0,,1516.555,True,11776,2786,0.8086801263562697,14562,548,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,planning,0,,1361.837,True,9792,1030,0.904823507669562,10822,543,False,,,,,False,False,phase_fallback
agentbench-20260603_144037,internetarchive/openlibrary,dbbd9d53,high-reuse,review,0,,4880.531,True,10624,1503,0.8760616805475385,12127,737,False,,,,,False,False,phase_fallback
agentbench-20260603_144513,ansible/ansible,395e5e20,high-reuse,execution,0,,1288.4119999999998,True,11328,1341,0.8941510774331044,12669,6,False,,,,,False,True,phase_fallback
agentbench-20260603_144513,ansible/ansible,395e5e20,high-reuse,execution,1,,,True,11456,128,0.988950276243094,11584,10,False,,,,,False,True,phase_fallback
agentbench-20260603_144513,ansible/ansible,395e5e20,high-reuse,patch_generation,0,,887.208,True,11328,0,1.0,9841,6,False,,,,,False,True,phase_fallback
agentbench-20260603_144513,ansible/ansible,395e5e20,high-reuse,planning,0,,1689.085,True,8640,1575,0.8458149779735683,10215,1102,False,,,,,False,True,phase_fallback
agentbench-20260603_144513,ansible/ansible,395e5e20,high-reuse,review,0,,1425.975,True,11456,0,1.0,9868,242,False,,,,,False,True,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,execution,0,,1261.873,True,10368,28,0.9973066564063101,10396,175,False,,,,,False,False,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,execution,1,,1418.664,True,11776,12123,0.49274028202016823,23899,64,False,,,,,False,False,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,execution,2,,421.834,True,10560,123,0.9884863802302724,10683,173,False,,,,,False,False,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,patch_generation,0,,1772.948,True,9344,81,0.9914058355437666,9425,6,False,,,,,False,False,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,planning,0,,1503.941,True,10368,103,0.9901633081845096,10471,248,False,,,,,False,False,phase_fallback
agentbench-20260603_144653,qutebrowser/qutebrowser,96b99780,high-reuse,review,0,,731.87,True,10496,0,1.0,9490,6,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,execution,0,,581.58,True,8640,1537,0.8489731748059349,10177,1061,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,execution,1,,1359.247,True,8640,2050,0.8082319925163705,10690,953,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,execution,2,,,True,9152,2037,0.8179461971579229,11189,1717,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,patch_generation,0,,,True,13952,120,0.9914724275156339,14072,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,planning,0,,948.411,True,8640,1226,0.8757348469491182,9866,294,False,,,,,False,False,phase_fallback
agentbench-20260603_144758,element-hq/element-web,33e8edb3,high-reuse,review,0,,1208.112,True,15168,314,0.9797183826379021,15482,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,execution,0,,1773.816,True,8640,1918,0.818336806213298,10558,92,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,execution,1,,1390.395,True,8640,2035,0.8093676814988291,10675,92,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,execution,2,,988.517,True,8768,2012,0.8133580705009277,10780,92,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,patch_generation,0,,1566.095,True,9344,393,0.9596384923487727,9737,8,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,planning,0,,1121.158,True,8640,1598,0.8439148271146708,10238,303,False,,,,,False,False,phase_fallback
agentbench-20260603_145348,future-architect/vuls,407407d3,high-reuse,review,0,,803.004,True,9344,371,0.961811631497684,9715,6,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,execution,0,,1159.47,True,8640,2079,0.8060453400503779,10719,83,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,execution,1,,,True,8640,2187,0.7980049875311721,10827,83,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,execution,2,,989.01,True,8704,2219,0.7968506820470567,10923,83,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,patch_generation,0,,,True,9856,507,0.9510759432596738,10363,8,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,planning,0,,1164.678,True,8640,1134,0.8839779005524862,9774,928,False,,,,,False,False,phase_fallback
agentbench-20260603_145438,internetarchive/openlibrary,111347e9,high-reuse,review,0,,1662.105,True,9856,513,0.9505256051692546,10369,8,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,execution,0,,,True,11136,406,0.964824120603015,11542,561,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,execution,1,,,True,11136,841,0.9297820823244553,11977,561,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,execution,2,,1431.9679999999998,True,9024,3376,0.727741935483871,12400,561,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,patch_generation,0,,,True,9024,1907,0.8255420364102095,10931,574,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,planning,0,,1964.998,True,11136,875,0.9271501123969694,12011,574,False,,,,,False,False,phase_fallback
agentbench-20260603_145531,future-architect/vuls,e6c0da61,high-reuse,review,0,,1091.074,True,8640,2862,0.7511737089201878,11502,574,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,execution,0,,1067.698,True,8640,1700,0.8355899419729207,10340,956,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,execution,1,,1357.645,True,8640,2183,0.7982999168437587,10823,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,execution,2,,,True,9088,2206,0.804675048698424,11294,1167,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,patch_generation,0,,1607.612,True,9088,4205,0.6836680959903708,13293,40,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,planning,0,,1149.195,True,8640,1237,0.8747595423711654,9877,446,False,,,,,False,False,phase_fallback
agentbench-20260603_145801,gravitational/teleport,6eaaf3a2,high-reuse,review,0,,,True,8576,4754,0.6433608402100525,13330,40,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,execution,0,,573.284,True,10368,1379,0.8826083255299225,11747,55,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,execution,1,,885.417,True,13248,1357,0.9070866141732283,14605,63,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,execution,2,,1885.991,True,11904,1391,0.8953742008273787,13295,64,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,patch_generation,0,,887.34,True,10432,0,1.0,9418,6,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,planning,0,,578.877,True,8640,1217,0.8765344425281526,9857,484,False,,,,,False,False,phase_fallback
agentbench-20260603_150054,qutebrowser/qutebrowser,fd6790fe,high-reuse,review,0,,1647.58,True,11840,0,1.0,9552,6,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,execution,0,,,True,8640,3327,0.7219854600150414,11967,93,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,execution,1,,1739.006,True,8640,3444,0.7149950347567031,12084,74,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,execution,2,,,True,8768,3403,0.7204009530852026,12171,74,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,patch_generation,0,,1337.395,True,9280,176,0.9813874788494078,9456,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,planning,0,,1320.6180000000002,True,8640,3012,0.741503604531411,11652,298,False,,,,,False,False,phase_fallback
agentbench-20260603_150153,gravitational/teleport,e6d86299,high-reuse,review,0,,,True,9280,182,0.9807651659268654,9462,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,execution,0,,1257.117,True,8640,2221,0.7955068594052113,10861,254,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,execution,1,,,True,8640,2499,0.7756531106921627,11139,92,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,execution,2,,1803.0720000000001,True,8896,2348,0.7911775168979011,11244,92,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,patch_generation,0,,,True,9344,146,0.9846153846153847,9490,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,planning,0,,916.114,True,8640,1932,0.8172531214528944,10572,272,False,,,,,False,False,phase_fallback
agentbench-20260603_150236,internetarchive/openlibrary,8a5a63af,high-reuse,review,0,,167.78199999999998,True,9472,129,0.9865638995937923,9601,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,execution,0,,798.276,True,11776,226,0.9811698050324946,12002,82,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,execution,1,,1461.296,True,10624,836,0.9270506108202443,11460,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,execution,2,,256.17,True,11392,89,0.9922480620155039,11481,6,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,patch_generation,0,,773.203,True,11520,0,1.0,9437,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,planning,0,,1485.413,True,8640,1277,0.8712312191186851,9917,586,False,,,,,False,False,phase_fallback
agentbench-20260603_150315,navidrome/navidrome,b65e7629,high-reuse,review,0,,841.956,True,11776,0,1.0,11484,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,execution,0,,1025.558,True,8640,2338,0.7870286026598652,10978,231,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,execution,1,,,True,8640,2593,0.7691622896821864,11233,97,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,execution,2,,800.489,True,8896,2447,0.784272238384907,11343,97,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,patch_generation,0,,,True,9472,1171,0.8899746312130038,10643,6,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,planning,0,,1035.417,True,8640,1916,0.8184918529746116,10556,405,False,,,,,False,False,phase_fallback
agentbench-20260603_150628,internetarchive/openlibrary,25858f9f,high-reuse,review,0,,1011.8119999999999,True,10624,1236,0.8957841483979764,11860,8,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,execution,0,,1973.505,True,8640,2846,0.7522200940275118,11486,114,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,execution,1,,,True,8640,2984,0.7432897453544391,11624,95,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,execution,2,,1692.8129999999999,True,8768,2964,0.7473576542788953,11732,95,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,patch_generation,0,,,True,11264,782,0.9350821849576623,12046,6,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,planning,0,,512.808,True,8640,1661,0.8387535190758179,10301,1168,False,,,,,False,False,phase_fallback
agentbench-20260603_150713,element-hq/element-web,5dfde12c,high-reuse,review,0,,1535.921,True,11328,662,0.9447873227689741,11990,6,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,execution,0,,1254.858,True,8640,2009,0.811343788149122,10649,195,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,execution,1,,1493.07,True,8640,2228,0.7949944792050055,10868,88,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,execution,2,,,True,8832,2137,0.8051782295560215,10969,88,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,patch_generation,0,,569.059,True,10688,785,0.9315784886254684,11473,8,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,planning,0,,818.932,True,8640,1602,0.843585237258348,10242,390,False,,,,,False,False,phase_fallback
agentbench-20260603_151318,flipt-io/flipt,3b2c25ee,high-reuse,review,0,,,True,10688,791,0.931091558498127,11479,8,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,execution,0,,1009.463,True,10496,131,0.987672908628964,10627,41,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,execution,1,,223.272,True,10432,110,0.9895655473344717,10542,2048,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,execution,2,,205.719,True,19200,124,0.9935831090871455,19324,66,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,patch_generation,0,,664.645,True,11200,102,0.9909750486639533,11302,6,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,planning,0,,631.93,True,8640,1350,0.8648648648648649,9990,352,False,,,,,False,False,phase_fallback
agentbench-20260603_151402,NodeBB/NodeBB,a5afad27,high-reuse,review,0,,525.362,True,11200,106,0.990624447196179,11306,6,False,,,,,False,False,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,execution,0,,1091.428,True,11328,81,0.9929003418353931,11409,110,False,,,,,False,True,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,execution,1,,,True,12032,594,0.9529542214478061,12626,10,False,,,,,False,True,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,execution,2,,,True,12032,842,0.9345968618921858,12874,10,False,,,,,False,True,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,patch_generation,0,,916.2360000000001,True,11392,0,1.0,11102,10,False,,,,,False,True,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,planning,0,,565.365,True,8640,1469,0.8546839449995054,10109,1154,False,,,,,False,True,phase_fallback
agentbench-20260603_151614,gravitational/teleport,eefac60a,high-reuse,review,0,,,True,12032,0,1.0,10526,6,False,,,,,False,True,phase_fallback
